2018/5/3 12:15,152,0.4
2018/5/3 12:30,152,0.4
2018/5/3 12:45,152,0.3
2018/5/3 13:00,152,0.3
2018/5/3 13:15,152,0.2
2018/5/3 13:30,152,0.3
2018/5/3 13:45,152,0.4
2018/5/3 14:00,152,0.5
2018/5/3 14:15,152,0.3
2018/5/3 14:30,152,0.4
2018/5/3 14:45,152,0.2
2018/5/3 15:00,152,0.3
2018/5/3 15:15,152,0.3
2018/5/3 15:30,152,0.2
2018/5/3 15:45,152,0.1
2018/5/3 16:00,152,0.2
2018/5/3 16:15,152,0.3
2018/5/3 16:30,152,0.3
2018/5/3 16:45,152,0.3
2018/5/3 17:00,152,0.5
2018/5/3 17:15,152,0.5
2018/5/3 17:30,152,0.3
2018/5/3 17:45,152,0.6
2018/5/3 18:00,152,0.6
2018/5/3 18:15,152,0.4
2018/5/3 18:30,152,0.4
2018/5/3 18:45,152,0.6
2018/5/3 19:00,152,0.6
2018/5/3 19:15,152,0.5
2018/5/3 19:30,152,0.6
2018/5/3 19:45,152,0.6
2018/5/3 20:00,152,0.7
2018/5/3 20:15,152,0.7
2018/5/3 20:30,152,0.6
2018/5/3 20:45,152,0.6
2018/5/3 21:00,152,0.6
2018/5/3 21:15,152,0.6
2018/5/3 21:30,152,0.4
2018/5/3 21:45,152,0.5
2018/5/3 22:00,152,0.4
2018/5/3 22:15,152,0.5
2018/5/3 22:30,152,0.4
2018/5/3 22:45,152,0.4
2018/5/3 23:00,152,0.3
2018/5/3 23:15,152,0.3
2018/5/3 23:30,152,0.3
2018/5/3 23:45,152,0.2
2018/5/4 0:00,152,0.3
2018/5/4 0:15,152,0.3
2018/5/4 0:30,152,0.2
2018/5/4 0:45,152,0.2
2018/5/4 1:00,152,0.1
2018/5/4 1:15,152,0.1
2018/5/4 1:30,152,0.1
2018/5/4 1:45,152,0
2018/5/4 2:00,152,0.1
2018/5/4 2:15,152,0.1
2018/5/4 2:30,152,0
2018/5/4 2:45,152,0.1
2018/5/4 3:00,152,0.1
2018/5/4 3:15,152,0
2018/5/4 3:30,152,0.1
2018/5/4 3:45,152,0
2018/5/4 4:00,152,0.1
2018/5/4 4:15,152,0.1
2018/5/4 4:30,152,0.1
2018/5/4 4:45,152,0.3
2018/5/4 5:00,152,0.1
2018/5/4 5:15,152,0.3
2018/5/4 5:30,152,0.5
2018/5/4 5:45,152,0.3
2018/5/4 6:00,152,0.5
2018/5/4 6:15,152,0.5
2018/5/4 6:30,152,0.6
2018/5/4 6:45,152,0.7
2018/5/4 7:00,152,1.1
2018/5/4 7:15,152,1
2018/5/4 7:30,152,1.1
2018/5/4 7:45,152,0.9
2018/5/4 8:00,152,0.7
2018/5/4 8:15,152,0.9
2018/5/4 8:30,152,0.7
2018/5/4 8:45,152,0.7
2018/5/4 9:00,152,0.9
2018/5/4 9:15,152,0.6
2018/5/4 9:30,152,0.8
2018/5/4 9:45,152,0.5
2018/5/4 10:00,152,0.6
2018/5/4 10:15,152,0.7
2018/5/4 10:30,152,0.6
2018/5/4 10:45,152,0.6
2018/5/4 11:00,152,0.5
