职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
P6/P7算法工程师,2万-3.5万 · 16薪,杭州-余杭,1-3年,本科,视觉图像算法、推荐算法,广州秒到信息科技有限公司,http://jobs.zhaopin.com/CCL1257043630J40498013003.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
nlp算法工程师,面议,杭州-滨江,3-5年,硕士,C语言、C++、Python、Java,浙江大华,http://jobs.zhaopin.com/CC145470510J40553036214.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
算法工程师,15万-25万,杭州-滨江,5-10年,硕士,算法研究,东方通信,http://jobs.zhaopin.com/CC000537240J40514717209.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
搜索算法工程师,2.5万-5万,杭州-上城,3-5年,硕士,C++、Java、Python、深度学习算法、自然语言处理、广告算法,四川达麦企业管理有限公司,http://jobs.zhaopin.com/CCL1239944790J40501314208.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
光学算法工程师,3万-6万 · 14薪,杭州-钱塘,经验不限,硕士,MATLAB、数学建模、视觉图像算法,昂坤视觉,http://jobs.zhaopin.com/CC685860880J40412638404.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
先进控制工程师,1.2万-2万 · 13薪,杭州-上城,3-5年,本科,APC、Python,杭州兰亮网络科技有限公司,http://jobs.zhaopin.com/CC277750880J40452877006.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
2d数字人算法,2万-4万 · 14薪,杭州-上城,1-3年,本科,视觉图像算法,杭州乐爱兴智能科技有限公司,http://jobs.zhaopin.com/CCL1477459950J40508898003.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
高级推荐算法专家,3.5万-7万 · 16薪,杭州-余杭,5-10年,本科,Python、推荐算法,杭州云骁企业管理有限公司,http://jobs.zhaopin.com/CCL1477971540J40512272603.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
导航算法工程师,2万-3万 · 14薪,杭州-滨江,1-3年,硕士,导航算法、定位算法、传感器融合、运动控制算法,安徽飞仕达猎头信息技术咨询服务有限公司,http://jobs.zhaopin.com/CC610165580J40495155105.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
AI算法工程师,1.5万-2.5万 · 14薪,杭州-滨江,1-3年,硕士,深度学习算法、视觉图像算法、视频算法、PyTorch、TensorFlow,浙江宇视科技有限公司,http://jobs.zhaopin.com/CC451534410J40555908714.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
AI算法工程师（C/C++，2024届）(002093),1万-1.8万 · 15薪,杭州-临安,经验不限,硕士,C++,浙江众合科技股份有限公司,http://jobs.zhaopin.com/CC264575280J40587573115.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
算法工程师（2024届硕士/博士）,1.8万-3万,杭州-余杭,经验不限,硕士,电力方向底层算法,浙江日风电气股份有限公司,http://jobs.zhaopin.com/CC463345110J40500938101.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
slam算法工程师,2万-2.5万,杭州-萧山,3-5年,本科,导航算法、导航定位、深度传感器,河北韶景新材料科技有限公司,http://jobs.zhaopin.com/CC213715430J40505612403.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
算法工程师（重庆/杭州）,2万-2.5万,杭州-萧山,1-3年,硕士,视频算法、机器学习算法,江苏瞭望神州大数据科技有限公司,http://jobs.zhaopin.com/CCL1266628910J40482756504.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
电机控制算法工程师,2.4万-4.5万 · 13薪,杭州-余杭,3-5年,硕士,定位算法、机器人算法、运动控制算法、智能机器人、智能飞行器、智能制造、C语言、C++,杭州改森技术有限公司,http://jobs.zhaopin.com/CC475955730J40396745103.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
C++开发（算法工程方向）,2万-3万,杭州-西湖,5-10年,本科,C++、Linux开发、深度学习,杭州云栖智慧视通科技有限公司,http://jobs.zhaopin.com/CCL1242155240J40463049811.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
图像调优工程师,面议,杭州-滨江,经验不限,本科,C语言、TURNING、调优,华为技术有限公司,http://jobs.zhaopin.com/CC000542940J40523442414.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
算法应用工程师,1.8万-3.5万 · 14薪,杭州-钱塘,1-3年,硕士,视觉图像算法,昂坤视觉,http://jobs.zhaopin.com/CC685860880J40446220204.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
AI视觉算法工程师,2万-4万 · 13薪,杭州-余杭,1-3年,硕士,视觉图像算法、C++、智能制造,杭州汇萃智能科技有限公司,http://jobs.zhaopin.com/CC282322430J40378987802.htm?refcode=4019&srccode=401901&preactionid=e366c638-58a1-4cd3-b3e4-20635342e8a6
