职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
系统运维工程师（技术工程部）,1万-1.6万,杭州-萧山,1-3年,本科,办公系统、服务器系统、SQL、Java、Python、MySQL、Oracle、DB2,信达期货有限公司,http://jobs.zhaopin.com/CC211430110J40470913706.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
高级算法专家（不加班不倦）,4万-6.5万 · 15薪,杭州-西湖,5-10年,本科,Java、C++、Python、分布式技术、广告算法、机器学习算法、推荐算法、搜索算法、电商算法、自然语言处理、深度学习算法,上海猎猫猫企业管理有限公司,http://jobs.zhaopin.com/CC831008540J40486471316.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
嵌入式软件工程师,4千-5千,杭州-滨江,经验不限,学历不限,嵌入式、C++、Python,杭州优灿科技有限公司,http://jobs.zhaopin.com/CC272317030J40176703113.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
测试开发工程师（压测向、广州职场）,1.6万-3万 · 16薪,杭州-上城,1-3年,本科,Java、Python、C/C++、压力测试,深圳市汇德信息技术服务科技有限公司,http://jobs.zhaopin.com/CCL1313501180J40479711113.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
算法工程师,2万-2.5万 · 13薪,杭州-余杭,3-5年,本科,推荐算法、视频算法、Python,重庆渝欧跨境电子商务股份有限公司,http://jobs.zhaopin.com/CC813047300J40524250207.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
软件测试工程师,1.1万-1.3万,杭州-萧山,3-5年,本科,功能测试、系统测试、Java、Python,北京腾信软创科技股份有限公司,http://jobs.zhaopin.com/CC196911810J40587820515.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
控制算法工程师（研发二部）,1.5万-3万,杭州,经验不限,硕士,Python、Java、机器学习、深度学习,浙江浩普环保工程有限公司,http://jobs.zhaopin.com/CC618264020J40314879908.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
产品测试-UU,9千-1.3万 · 13薪,杭州-滨江,1-3年,本科,自动化测试、接口、Python、Jmeter、Selenium、Postman,武汉讯锡云科技有限公司,http://jobs.zhaopin.com/CC566069530J40511234105.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
杭州测试（银行项目13薪）,1万-1.5万 · 13薪,杭州-西湖,3-5年,本科,Java、Python、接口自动化测试、测试开发、Jmeter,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40495017216.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
自动化测试工程 全额六险一金 试用期不打折 接受应届毕业生,1.8万-2.8万 · 16薪,杭州-滨江,1-3年,本科,Python、Oracle、测试开发、性能测试、接口自动化测试、UiAutomator、RobotFramework,外企德科,http://jobs.zhaopin.com/CC138117190J40330560205.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
测试开发74（可接受23届）,8千-1万 · 13薪,杭州-滨江,1-3年,本科,Python、测试开发、Linux,武汉讯锡云科技有限公司,http://jobs.zhaopin.com/CC566069530J40512528205.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
软件测试（急招，周末双休）,1.1万-1.9万,杭州-滨江,1-3年,本科,Python、自动化测试,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40490887116.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
数据库开发工程师,1.1万-1.9万 · 13薪,杭州-滨江,1-3年,本科,Hive、Spark、FineReport、Tableau、Hadoop,北京联龙博通电子商务技术有限公司,http://jobs.zhaopin.com/CC120407450J40405232207.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
etl开发工程师 学信网可查本科,1.5万-1.8万,杭州-滨江,5-10年,本科,Kettle,海通安恒科技股份有限公司,http://jobs.zhaopin.com/CCL1311123450J40473092603.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
后端开发工程师,1.5万-3万 · 14薪,杭州-滨江,经验不限,本科,C++、Python、C,外企德科,http://jobs.zhaopin.com/CC138117190J40506303905.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
云服务器开发主管,1.2万-1.8万 · 14薪,杭州-滨江,3-5年,本科,PHP、Python,日通(大连)科技有限公司,http://jobs.zhaopin.com/CC202988980J40548105512.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
云运维工程师,1.1万-1.8万,杭州-西湖,3-5年,本科,系统运维、服务器运维、数据库运维、Python、Shell、Java,润和软件,http://jobs.zhaopin.com/CC171774410J40545744814.htm?refcode=4019&srccode=401901&preactionid=255ab876-ce3f-4086-b9c4-4259a5fdc0ec
