职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
数据开发（滨江区）,1.4万-1.6万,杭州-滨江,经验不限,大专,ETL开发、数仓开发、数据建模、报表开发、实时数仓、Hadoop、Hive、Spark、Flink、SQL、数据开发,博彦科技,http://jobs.zhaopin.com/CC000163970J40471880103.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据开发（外包-稠州银行）,1.2万-1.6万,杭州-上城,3-5年,大专,帆软大屏,舟恩信息,http://jobs.zhaopin.com/CC665594320J40505916210.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据开发工程师,1万-1.5万,杭州-上城,3-5年,本科,DB2、数据库、Oracle、SQL、Java,北京银丰新融科技开发有限公司,http://jobs.zhaopin.com/CC121069040J40209589313.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据采集工程师,1.1万-2.2万 · 13薪,杭州-余杭,3-5年,本科,MongoDB、Python、爬虫开发、反爬虫、分布式爬虫、Scrapy,杭州亚古科技有限公司,http://jobs.zhaopin.com/CC663006420J40251928114.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据开发工程师【线上面试+双休】,1.2万-1.9万,杭州-上城,3-5年,本科,报表开发、ETL开发、数据建模、Hive、Oracle、ODPS,上海晨钦信息科技服务有限公司,http://jobs.zhaopin.com/CCL1343356340J40406011212.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据开发工程师,9千-1.5万 · 14薪,杭州-滨江,1-3年,本科,数据仓库、数据库、数据处理、报表开发、ETL开发,杭州麦宝科技有限公司,http://jobs.zhaopin.com/CC420385880J40267156601.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据开发工程师,1万-1.6万,杭州-滨江,1-3年,大专,Python、Spark,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40498069506.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据爬虫工程师,1万-2万,杭州-滨江,3-5年,本科,Python、SQL、Java、GO、爬虫开发、Flask、Django、MYSQL、PGSQL、ES,河南爱收入科技有限公司杭州分公司,http://jobs.zhaopin.com/CCL1472368380J40479988016.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
开发设计岗（数据开发方向）,面议,杭州-上城,3-5年,硕士,Hadoop、Hive、Spark、数据挖掘、数据建模、数仓开发,中国邮政储蓄银行股份有限公司浙江省分行,http://jobs.zhaopin.com/CC173456210J40482574716.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据工程师,1万-1.5万,杭州-拱墅,3-5年,大专,SQL、DATAWORKS、保险行业,阿尔泰克,http://jobs.zhaopin.com/CC140418100J40495183602.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据治理（实习岗）,9千-1.3万,杭州-上城,无经验,本科,数据治理,浙江省公众信息产业有限公司,http://jobs.zhaopin.com/CC147451160J40494190511.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据开发工程师,1万-2万,杭州-拱墅,3-5年,本科,ETL开发,润和软件,http://jobs.zhaopin.com/CC171774410J40541227114.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
数据开发工程师,1万-1.7万,杭州-滨江,1-3年,本科,Flink、Spark、hive,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40498001606.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
大数据平台开发与运维工程师,1万-2万,杭州,1-3年,本科,数据运维,浙江省公众信息产业有限公司,http://jobs.zhaopin.com/CC147451160J40424318911.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
Java大数据开发工程师（可接受21届/双休）,1万-1.7万,杭州-滨江,1-3年,本科,Java、Spark、Hadoop、Hive、Flink、Kafka,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40439991516.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
大数据开发工程师,1.5万-3万 · 14薪,杭州-滨江,经验不限,本科,数据治理、数据挖掘、Java、Python、Scala、Shell、Flink、Hadoop,外企德科,http://jobs.zhaopin.com/CC138117190J40409245405.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
大数据开发工程师,1.3万-1.4万,杭州-钱塘,1-3年,本科,Java、Python、C++、Spark、Hadoop,深圳佳壹信息技术有限公司,http://jobs.zhaopin.com/CCL1467984460J40492231216.htm?refcode=4019&srccode=401901&preactionid=035f0f74-5ded-431f-871a-a77b5dc68b48
