职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
JAVA/Python/C/C++/JS/Go/前端/测试,1.6万-3万 · 16薪,杭州-滨江,经验不限,本科,数据结构、后端开发、Linux、微服务架构、算法基础、软件工程师、全栈开发、MVC开发,外企德科,http://jobs.zhaopin.com/CC138117190J40287294805.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
数据清洗/收集,1.7万-1.9万,杭州-余杭,3-5年,本科,Python、SQL、Spark、Hive,博彦科技,http://jobs.zhaopin.com/CC000163970J40513372003.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
Python开发工程师,1万-1.5万,杭州,1-3年,本科,DOCKER CLI、后端开发,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544466J00234019809.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
Java/C/C++/Python/前端开发工程师,1.8万-3.5万 · 15薪,杭州-滨江,经验不限,本科,,外企德科,http://jobs.zhaopin.com/CC138117190J40497454005.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
java/Python/C/C++/前端/测试/大数据开发,面议,杭州-滨江,经验不限,本科,后端开发、前端开发、软件测试,华为技术有限公司,http://jobs.zhaopin.com/CC000542940J40509284114.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
算法工程师（23及24届校招）(A11940),2万-4万 · 14薪,杭州-余杭,经验不限,硕士,C++、Python,弈芯科技(杭州)有限公司,http://jobs.zhaopin.com/CCL1361675880J40455501111.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
Python/C/C++/Java 测试开发,1.1万-1.7万,杭州-滨江,3-5年,本科,Java、Python、C/C++、Shell、自动化测试,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40488835616.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
图像算法工程师,面议,杭州-滨江,1-3年,本科,图像处理、图像增强、PyTorch、C/C++、Python、CNN、车牌识别、OpenCV,华为技术有限公司,http://jobs.zhaopin.com/CC000542940J40424397214.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
远程-Golang开发工程师,1.9万-3.5万,杭州-上城,1-3年,本科,Python、C语言、Shell,深圳支流科技有限公司,http://jobs.zhaopin.com/CC867513380J40510063009.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
急招python测试,1.1万-1.5万,杭州-滨江,1-3年,本科,测试开发、性能测试、接口测试、APP测试、UI自动化测试、接口自动化测试,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40300250616.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
学信网-游戏测试（13薪-双休-六险一金）,6千-1万 · 13薪,杭州-滨江,1-3年,本科,Python、动作游戏、体育竞技类游戏、MMORPG游戏、竞速游戏、赛车,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40359652306.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
Java/前端/测试/python/c++/c/大数据开发,1.4万-2.8万 · 14薪,杭州-滨江,经验不限,本科,后端开发、WEB开发、Java,外企德科,http://jobs.zhaopin.com/CC138117190J40366631105.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
Python自动化测试,1万-2万,杭州-滨江,1-3年,本科,Python、自动化测试、Java,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40243232616.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
游戏测试,1万-1.3万,杭州-滨江,1-3年,大专,Python、手游测试、页游测试、SLG游戏、MMORPG游戏,博彦科技承德有限公司,http://jobs.zhaopin.com/CC637366030J40498881006.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
数据分析师,1万-1.5万,杭州,3-5年,本科,Python、商业数据分析、运营数据分析、销售数据分析,杭州君远健康科技有限公司,http://jobs.zhaopin.com/CC309285280J40346197605.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
JAVA 、Python 、C、C++、web、测试,1.6万-2.4万 · 14薪,杭州-滨江,经验不限,本科,C、Python、Javascript、Spring、Mybatis、MySQL、Oracle、SQLServer、Java、WEB、测试,外企德科,http://jobs.zhaopin.com/CC138117190J40510478005.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
python自动化测试工程师,1.2万-2万,杭州-滨江,3-5年,本科,Python、Java、C/C++,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40488896416.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
帆软BI开发工程师,1.3万-1.5万,杭州-滨江,3-5年,本科,报表开发、数据可视化、FineBI、SQL、MySQL、HANA、FineReport、看板开发、帆软,博彦科技,http://jobs.zhaopin.com/CC000163970J40475496503.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
遥感算法工程师,1.2万-2万,杭州,3-5年,本科,Python、图像识别、GIS、深度学习,杭州零重空间技术有限公司,http://jobs.zhaopin.com/CC816555490J00257167806.htm?refcode=4019&srccode=401901&preactionid=8716e87c-ba8f-40d6-b5b5-70ad4cf0a80f
