职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
自动化测试,1.3万-1.5万,杭州-余杭,3-5年,本科,Java、Python、性能测试、接口测试、测试开发,博彦科技,http://jobs.zhaopin.com/CC000163970J40512527303.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
Golang开发工程师,1.6万-3万 · 13薪,杭州-西湖,1-3年,大专,Java、PHP、Python、后端开发、GO、C++,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40410925309.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
智能驾驶技术研发（应届博士）,2.5万-4万 · 14薪,杭州-钱塘,经验不限,博士,运动控制算法、C++、Python、TRUCKSIM、Carsim、电气设计、控制器、汽车电子电控、智能检测设备、智能驾驶,杭州沃镭智能科技股份有限公司,http://jobs.zhaopin.com/CC346054610J40473898006.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
自动化测试工程师,1.6万-1.9万,杭州-滨江,5-10年,大专,Python、UI自动化测试、接口自动化测试,上海兴岩信息科技有限公司,http://jobs.zhaopin.com/CC334558030J40515894714.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
初级自动化测试工程师,9千-1.5万 · 13薪,杭州-滨江,1-3年,本科,Python、Shell、Oracle、MySQL、UI自动化测试、接口自动化测试、RobotFramework、Selenium、Jmeter、Appium,北京联龙博通电子商务技术有限公司,http://jobs.zhaopin.com/CC120407450J40529984607.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
编译工具链开发工程师,2万-4万 · 14薪,杭州-余杭,3-5年,本科,C++、Python、深度学习算法,北京知存科技有限公司,http://jobs.zhaopin.com/CC581607530J40505809607.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
杭州JAVA开发 (数字产品中台-行政数字化) AI面试,1.7万-2万,杭州-滨江,5-10年,本科,Javascript、Python、Spring、Mybatis、CSS、MySQL、Oracle、Redis,上海正诺信息科技有限公司,http://jobs.zhaopin.com/CC682919930J40524517407.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
杭州测试开发工程师,1.1万-1.6万,杭州-滨江,3-5年,本科,C/C++、Python、自动化测试,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40486581016.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
控制算法工程师（研发一部）,1.2万-2.4万,杭州-西湖,1-3年,本科,过程控制算法、机器人算法、智能算法、深度学习、智慧环保、智慧能源、Python,浙江浩普环保工程有限公司,http://jobs.zhaopin.com/CC618264020J40478094808.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
中高级软件测试工程师(产品),面议,杭州-滨江,1-3年,本科,功能测试、自动化测试、性能测试、Java、Python、Postman、Fiddler、Jmeter,浙江大华,http://jobs.zhaopin.com/CC145470510J40553023614.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
Java开发工程师,1.7万-3万 · 14薪,杭州-滨江,经验不限,本科,Java、Python、Linux、数据库、C++、Golang、后端开发、多线程,外企德科,http://jobs.zhaopin.com/CC138117190J40356966805.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
电力现货平台开发工程师,2万-3.5万,杭州-拱墅,3-5年,本科,Python、电力现货、MATLAB,重庆来东能源有限公司,http://jobs.zhaopin.com/CC858367690J40589971715.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
高级 杭州测试 (行政数字化) AI面试,1.5万-1.7万,杭州-滨江,5-10年,本科,Python、Shell、Java、Linux、MySQL、Oracle、测试开发、UI自动化测试,上海正诺信息科技有限公司,http://jobs.zhaopin.com/CC682919930J40525740007.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
nlp算法工程师,面议,杭州-滨江,3-5年,硕士,C语言、C++、Python、Java,浙江大华,http://jobs.zhaopin.com/CC145470510J40553036214.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
数据库运维工程师,2万-2.8万,杭州-滨江,3-5年,本科,Linux、Oracle、MySQL、SQL Server、PostgreSQL、MongoDB、DB2、数据库运维、Shell、Python,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40496405516.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
高级测试工程师（证券公司驻场+福利好）,1.3万-1.8万,杭州-拱墅,5-10年,本科,Python、Java、自动化测试,上海锐赢,http://jobs.zhaopin.com/CC587383820J40423065807.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
资深模拟设计工程师,3万-6万 · 14薪,杭州-余杭,5-10年,硕士,模拟芯片设计、CMOS工艺、Cadence、PSPICE、Perl、Python、存储器、ADC,北京知存科技有限公司,http://jobs.zhaopin.com/CC581607530J40391738507.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
乐高（编程）老师（杭州）,5千-1万元/月,杭州,1-3年,大专,教师资格、普通话、专业经验、乐高编程、Scratch、Python,杭州拼拼课教育科技有限公司,http://jobs.zhaopin.com/CC379542887J90250000000.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
自动化测试工程师,9千-1.2万,杭州-余杭,3-5年,大专,Jmeter、自动化测试、Web自动化、Python、Java、营销活动、红包、直播,武汉佰钧成技术有限责任公司,http://jobs.zhaopin.com/CC364485720J40164059605.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
测试工程师（自动化）,1.1万-2万 · 13薪,杭州-滨江,3-5年,本科,Java、Python、自动化测试、Selenium、Oracle、测试开发、金融测试、银行测试,北京联龙博通电子商务技术有限公司,http://jobs.zhaopin.com/CC120407450J40293934307.htm?refcode=4019&srccode=401901&preactionid=ee09f05c-421c-4dc6-bf3b-07984183edfb
