职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
ugc内容制作（网易+13薪）,4千-8千,杭州-滨江,经验不限,大专,C#、Python、Lua、游戏引擎、小程序、搜索引擎技术,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40500604606.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
通用软开/测试/算法工程师,1.5万-3万 · 15薪,杭州-滨江,经验不限,本科,后端开发、C语言、C++、Java、Python、Golang,外企德科,http://jobs.zhaopin.com/CC138117190J40423857705.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
软件开发工程师,面议,杭州-滨江,经验不限,本科,后端开发、嵌入式开发、C语言、Linux、Shell、Python、Java、Lua,华为技术有限公司,http://jobs.zhaopin.com/CC000542940J40233258614.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
测试（办公产品-人事/财务/法务）,9千-1.3万,杭州-滨江,1-3年,本科,软件测试、Python、Postman、禅道、Jmeter,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40498722906.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
语音识别算法工程师,1.5万-3万 · 14薪,杭州-余杭,3-5年,硕士,语音信号处理、波束形成、声纹识别、PyTorch、TensorFlow、C语言、Python,浙江咸临智能科技有限责任公司,http://jobs.zhaopin.com/CCL1282045030J40459332213.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
移动app测试工程师,1万-1.1万,杭州-滨江,1-3年,本科,Python、SQL、功能测试、性能测试、移动端自动化测试、Appium、APP测试,上海微创软件股份有限公司,http://jobs.zhaopin.com/CC000638920J40553970714.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
服务端接口测试（杭州）,1.1万-1.2万,杭州-滨江,3-5年,本科,服务器接口测试、Java、Python,武汉佰钧成技术有限责任公司,http://jobs.zhaopin.com/CC364485720J40510660505.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
测试开发,1.3万-1.8万 · 13薪,杭州-滨江,3-5年,本科,自动化测试、SQL、Python、UI自动化测试,北京联龙博通电子商务技术有限公司,http://jobs.zhaopin.com/CC120407450J40404454007.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
安全高级工程师/专家 金融,2.5万-4.5万 · 16薪,杭州-滨江,经验不限,本科,系统安全、数据安全、云安全、IDC安全、WEB安全、主机安全、Linux、Unix、AIX、Python、Java,杭州领慧企业管理咨询有限公司,http://jobs.zhaopin.com/CCL1391762910J40491362502.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
生物信息工程师,1万-1.5万,杭州-钱塘,1-3年,硕士,蛋白质组学、代谢组学、表观组学、R语言、Python、Shell、SQL、Perl,杭州景杰生物科技股份有限公司,http://jobs.zhaopin.com/CC408452810J40389569304.htm?refcode=4019&srccode=401901&preactionid=3ee41cd0-3266-49b4-ba9b-2e66d04639c0
