职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
研究院-大数据算法实习生,300-350/天,杭州-滨江,无经验,硕士,Python、数据库、数据挖掘,杭州海康威视数字技术股份有限公司,http://jobs.zhaopin.com/CC120975580J40591720815.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
数据库开发(杭州 周末双休),1.2万-2万 · 13薪,杭州-滨江,3-5年,本科,Oracle、Hadoop、SparkSQL,北京联龙博通电子商务技术有限公司,http://jobs.zhaopin.com/CC120407450J40364449007.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
Python开发工程师,1.5万-3万 · 15薪,杭州-滨江,经验不限,本科,Java、数据结构、算法基础、分布式技术,外企德科,http://jobs.zhaopin.com/CC138117190J40366758305.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
IT技术专员,6千-1万,杭州-拱墅,经验不限,大专,Python、PHP、Socket技术,可孚医疗科技股份有限公司,http://jobs.zhaopin.com/CC318269010J40468829513.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
python开发工程师,1.2万-1.7万,杭州-滨江,1-3年,本科,Golang、Python、Linux、Flask、NumPy、MySQL、Redis、GIT,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40422515016.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
软件开发（Java、C++、Python）,1.5万-3万 · 16薪,杭州-滨江,经验不限,本科,后端开发、WEB开发、全栈开发,外企德科,http://jobs.zhaopin.com/CC138117190J40397548405.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
上市公司招python实习生+双休,3千-4千,杭州-滨江,经验不限,大专,代码、Python,爱才集团有限公司,http://jobs.zhaopin.com/CCL1246426550J40508516610.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
测试开发74（1年+经验，接受23届，学信网本科，专科/专升本/民办本科不合适）,8千-1万 · 13薪,杭州-滨江,经验不限,本科,Python、测试开发、工具开发,武汉讯锡云科技有限公司,http://jobs.zhaopin.com/CC566069530J40512512505.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
杭州-IT技术工程师,9千-1万,杭州-拱墅,经验不限,本科,Java、Python、MySQL、Oracle,外企德科,http://jobs.zhaopin.com/CC138117190J40496013105.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
数据分析岗,1.3万-1.8万 · 14薪,杭州-上城,3-5年,本科,Java、Python、机器学习、决策树、神经网络、聚类算法、回归算法,杭州越秀房地产开发有限公司,http://jobs.zhaopin.com/CC404414110J40533246014.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
python开发工程师,1.4万-2.8万 · 13薪,杭州-西湖,1-3年,本科,GO、C++、Python web框架、PHP,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40457476709.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
JAVA/python/GO/C/C++/Web前端开发等岗位,1.5万-3万 · 14薪,杭州-滨江,经验不限,本科,Java、Python、Web前端、前端开发、CSS、后端开发、Linux、WEB开发,外企德科,http://jobs.zhaopin.com/CC138117190J40323462505.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
渠道数据分析专员,8千-1.3万,杭州-上城,1-3年,本科,数据治理、数据挖掘、Sql、Python,顾家家居,http://jobs.zhaopin.com/CC204356520J40485928304.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
数据分析师,1万-1.5万,杭州-上城,1-3年,本科,SQL、BI、SPSS、Python,杭州君远健康科技有限公司,http://jobs.zhaopin.com/CC309285280J40156725005.htm?refcode=4019&srccode=401901&preactionid=352b001d-7951-4e35-a8cd-0f8c953742e5
