职位名称,薪水,工作地点,经验要求,学历要求,职位标签,公司名称,详情链接
AI算法工程师（人工智能）,2万-3万,杭州-西湖,1-3年,本科,知识图谱、机器学习、数据挖掘、NLP,浙商期货,http://jobs.zhaopin.com/CC332215210J40245394807.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
Java/前端/测试/python/c++/c/大数据开发,1.4万-2.8万 · 14薪,杭州-滨江,经验不限,本科,后端开发、WEB开发、Java,外企德科,http://jobs.zhaopin.com/CC138117190J40366631105.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
数据分析助理（双休，入职缴纳五险）,9千-1.3万 · 13薪,杭州-上城,1-3年,本科,Python,杭州博盛达信息技术有限公司,http://jobs.zhaopin.com/CCL1442672500J40368995516.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
数据分析师,1.3万-1.5万 · 14薪,杭州-西湖,1-3年,大专,数据分析、数据采集、商业数据分析、SQL,杭州星溢科技有限公司,http://jobs.zhaopin.com/CCL1351874340J40237712902.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
大数据分析助理,7千-1万,杭州-钱塘,经验不限,本科,SQL、SPSS,长沙信必优信息科技有限公司,http://jobs.zhaopin.com/CCL1310486740J40474057806.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
数据分析助理（双休，入职缴纳五险）,9千-1.3万 · 13薪,杭州-余杭,1-3年,本科,Python,杭州博盛达信息技术有限公司,http://jobs.zhaopin.com/CCL1442672500J40368995616.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
数据分析师（应届/实习皆可）,1万-1.5万,杭州-西湖,经验不限,本科,Python、SQL、NumPy、Pandas、商业数据分析、销售数据分析、金融数据分析、风控数据分析,浙江创邻科技有限公司,http://jobs.zhaopin.com/CC426826130J40509849310.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
中国移动正式员工-大数据开发,1.5万-3万,杭州-上城,经验不限,本科,Java、数据治理、数据挖掘、Hadoop、Flink、Spark,浙江外服人力资源服务有限公司,http://jobs.zhaopin.com/CC559618430J40499150302.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
SFE数据分析专员(J10132),8千-1.6万 · 14薪,杭州-萧山,3-5年,本科,数据挖掘、数据治理,杭州广科安德生物科技有限公司,http://jobs.zhaopin.com/CC646847130J40592542315.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
成本数据岗,5千-7千 · 13薪,杭州-富阳,经验不限,学历不限,,京东集团,http://jobs.zhaopin.com/CC192921310J40514884209.htm?refcode=4019&srccode=401901&preactionid=b78360fe-0be5-408a-b7da-54690f1ad6ed
